quest_id,stage_id,thumbnail_character_id,stamina,rank_exp,red_flg,blue_flg,green_flg,yellow_flg,heal_flg,attack_count,treasure_type,treasure_value,prev_quest_id,prev_stage_id,background,completable_time,valid_flg,crash_panel_materials,stage_target,bgm,bgm_boss,bgm_boss_last,continue_limit,attribute_red,attribute_blue,attribute_green,attribute_yellow,need_rank,chat_type,treasure_bug,stage_type
30003,2,274,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30003,3,275,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,20,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30004,1,276,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30004,2,276,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30004,3,277,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30005,1,290,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,11,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30005,2,290,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,11,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30005,3,291,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,11,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30006,1,294,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30006,2,294,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30006,3,295,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,7,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30007,1,292,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,9,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30007,2,292,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,9,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30007,3,293,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,9,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30008,1,288,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,22,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30008,2,288,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,22,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30008,3,289,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,22,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30009,3,312,20,2000,1,1,1,1,1,2,none,0,NULL,NULL,8,anytime,0,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30009,1,312,30,3300,1,1,1,1,1,2,none,0,NULL,NULL,8,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30009,2,312,35,4200,1,1,1,1,1,2,polygon,1,NULL,NULL,8,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30010,1,306,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,7,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30010,2,306,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,7,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30010,3,306,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,2,anytime,3,7,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30011,1,308,20,2000,1,1,1,1,1,2,none,0,NULL,NULL,19,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30011,2,308,30,3300,1,1,1,1,1,2,none,0,NULL,NULL,19,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30011,3,309,35,4200,1,1,1,1,1,2,polygon,1,NULL,NULL,19,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30012,1,310,20,2000,1,1,1,1,0,3,none,0,NULL,NULL,5,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30012,2,310,30,3300,1,1,1,1,0,3,none,0,NULL,NULL,5,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30012,3,310,35,4200,1,1,1,1,0,3,polygon,1,NULL,NULL,5,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30013,1,418,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,17,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30013,2,419,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,17,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30014,1,420,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,23,anytime,3,5,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30014,2,421,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,23,anytime,3,5,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30015,1,422,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,16,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30015,2,423,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,16,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30016,1,424,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,4,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30016,2,425,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,4,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30017,1,452,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,multionly,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30017,2,453,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,20,anytime,3,6,multionly,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30018,1,454,30,3300,1,1,1,1,0,3,none,0,NULL,NULL,14,anytime,3,6,everyone,16,0,0,0,0,0,0,0,-1,strategy,null,normal
30018,2,455,35,4200,1,1,1,1,0,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,16,0,0,0,0,0,0,0,-1,strategy,null,normal
30019,1,456,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,24,anytime,3,6,multionly,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30019,2,457,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,24,anytime,3,6,multionly,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30020,1,458,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,13,anytime,3,6,everyone,11,0,0,0,0,0,0,0,-1,strategy,null,normal
30020,2,459,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,13,anytime,3,6,everyone,11,0,0,0,0,0,0,0,-1,strategy,null,normal
30021,1,502,15,1200,1,1,0,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30021,2,502,20,2000,1,1,0,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30021,3,503,30,3300,1,1,0,1,1,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30022,1,504,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,6,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30022,2,505,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,6,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30023,1,506,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,16,0,0,0,0,0,0,0,-1,normal,null,normal
30023,2,506,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,16,0,0,0,0,0,0,0,-1,normal,null,normal
30023,3,507,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,25,anytime,3,6,everyone,16,0,0,0,0,0,0,0,-1,strategy,null,normal
30024,1,583,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,multionly,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30024,2,583,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,multionly,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30024,3,584,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,20,anytime,3,6,multionly,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30025,1,579,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,0,0,0,0,0,-1,normal,null,normal
30025,2,579,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,11,0,0,0,0,0,0,0,-1,normal,null,normal
30025,3,580,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,7,anytime,3,6,everyone,11,0,0,0,0,0,0,0,-1,strategy,null,normal
30026,1,577,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,21,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30026,2,577,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,21,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30026,3,578,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,21,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30027,1,646,15,1200,0,1,1,1,1,3,none,0,NULL,NULL,9,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30027,2,646,20,2000,0,1,1,1,1,3,none,0,NULL,NULL,9,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30027,3,647,30,3300,0,1,1,1,1,3,polygon,1,NULL,NULL,9,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30028,1,650,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,2601,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30028,2,650,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,2601,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30028,3,651,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,2601,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30029,1,648,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,5,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30029,2,648,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,5,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30029,3,648,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,5,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30030,1,652,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,8,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30030,2,653,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,8,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30030,3,653,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,8,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30031,1,764,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30031,2,764,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30031,3,765,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,20,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30032,1,767,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30032,2,767,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30032,3,767,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30033,1,722,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30033,2,722,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30033,3,723,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,2,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30034,1,840,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,10,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30034,2,840,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,10,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30034,3,841,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,10,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30035,1,858,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,5,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30035,2,858,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,5,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,normal,null,normal
30035,3,859,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,5,anytime,3,6,everyone,17,0,0,-1,0,0,0,0,-1,strategy,null,normal
30036,1,736,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30036,2,737,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30036,3,737,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30037,1,934,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,6,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30037,2,934,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,6,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30037,3,934,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,6,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30038,1,1007,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,8,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30038,2,1007,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,8,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30038,3,1007,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,8,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30039,1,1022,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,18,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30039,2,1022,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,18,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30039,3,1023,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,18,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30040,1,1061,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30040,2,1062,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,7,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30040,3,1062,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,7,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30041,1,1096,15,1200,1,0,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30041,2,1097,20,2000,1,0,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,normal,null,normal
30041,3,1097,30,3300,1,0,1,1,1,3,polygon,1,NULL,NULL,25,anytime,3,6,everyone,16,0,0,-1,0,0,0,0,-1,strategy,null,normal
30042,1,1130,15,1200,1,1,1,1,0,3,none,0,NULL,NULL,14,anytime,3,6,singleonly,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30042,2,1130,20,2000,1,1,1,1,0,3,none,0,NULL,NULL,14,anytime,3,6,singleonly,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30042,3,1130,30,3300,1,1,1,1,0,3,polygon,1,NULL,NULL,14,anytime,3,6,singleonly,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30043,1,1146,15,1200,1,0,1,1,1,3,none,0,NULL,NULL,24,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30043,2,1146,20,2000,1,0,1,1,1,3,none,0,NULL,NULL,24,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30043,3,1146,30,3300,1,0,1,1,1,3,polygon,1,NULL,NULL,24,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30044,1,1201,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,26,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30044,2,1201,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,26,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30044,3,1201,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,26,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30045,1,1217,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30045,2,1217,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30045,3,1217,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,25,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30046,1,1237,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,30,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30046,2,1237,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,30,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30046,3,1237,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,30,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30047,1,1253,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30047,2,1253,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,25,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30047,3,1253,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,25,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30048,1,1325,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30048,2,1325,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,2,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30048,3,1325,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,2,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30049,1,1374,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,4,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30049,2,1374,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,4,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30049,3,1374,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,4,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
30050,1,1437,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30050,2,1437,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,20,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
30050,3,1437,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,20,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
38101,1,8138,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,1013,anytime,1,6,everyone,8101,8101,0,-1,0,0,0,0,-1,normal,null,normal
38101,2,8138,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,1013,anytime,1,6,everyone,8101,8101,0,-1,0,0,0,0,-1,normal,null,normal
38101,3,8138,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,1013,anytime,1,6,everyone,8101,8101,0,-1,0,0,0,0,-1,strategy,null,normal
39001,1,525,8,384,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,3,6,everyone,3900,3900,0,-1,0,0,0,0,-1,normal,null,normal
39001,2,525,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,3,6,everyone,3900,3900,0,-1,0,0,0,0,-1,normal,null,normal
39001,3,525,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,3,6,everyone,3900,3900,0,-1,0,0,0,0,-1,normal,null,normal
39001,4,526,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,3,6,everyone,3900,3900,0,-1,0,0,0,0,-1,strategy,null,normal
39001,5,526,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,909,anytime,3,6,everyone,3900,3900,0,-1,0,0,0,0,-1,strategy,null,normal
39002,1,694,8,384,1,1,1,1,1,3,none,0,NULL,NULL,12,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39002,2,694,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,12,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39002,3,694,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,12,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39002,4,694,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,12,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
39003,1,691,8,384,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39003,2,691,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39003,3,691,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39003,4,691,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,14,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
39004,1,902,8,384,1,1,1,1,1,3,none,0,NULL,NULL,933,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39004,2,902,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,933,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39004,3,902,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,933,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39004,4,902,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,933,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
39005,1,8029,8,384,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,1,6,everyone,3900,3900,0,-1,0,0,0,0,-1,normal,null,normal
39005,2,8029,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,1,6,everyone,3900,3900,0,-1,0,0,0,0,-1,normal,null,normal
39005,3,8029,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,1,6,everyone,3900,3900,0,-1,0,0,0,0,-1,normal,null,normal
39005,4,8029,30,3300,1,1,1,1,1,3,none,0,NULL,NULL,909,anytime,1,6,everyone,3900,3900,0,-1,0,0,0,0,-1,strategy,null,normal
39005,5,8030,35,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,909,anytime,1,6,everyone,3900,3900,0,-1,0,0,0,0,-1,strategy,null,normal
39006,1,0,8,384,1,1,1,1,1,3,none,0,NULL,NULL,938,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39006,2,0,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,938,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39006,3,0,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,938,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39006,4,0,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,938,anytime,3,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
39007,1,902,8,384,1,1,1,1,1,3,none,0,NULL,NULL,933,anytime,1,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39007,2,902,15,1200,1,1,1,1,1,3,none,0,NULL,NULL,933,anytime,1,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39007,3,902,20,2000,1,1,1,1,1,3,none,0,NULL,NULL,933,anytime,1,6,everyone,11,0,0,-1,0,0,0,0,-1,normal,null,normal
39007,4,902,30,3300,1,1,1,1,1,3,polygon,1,NULL,NULL,933,anytime,1,6,everyone,11,0,0,-1,0,0,0,0,-1,strategy,null,normal
39008,1,525,5,384,1,1,1,1,1,3,none,0,NULL,NULL,910,anytime,3,6,everyone,3900,3900,null,-1,0,0,0,0,-1,normal,null,normal
39008,2,525,9,1200,1,1,1,1,1,3,none,0,NULL,NULL,910,anytime,3,6,everyone,3900,3900,null,-1,0,0,0,0,-1,normal,null,normal
39008,3,525,14,2000,1,1,1,1,1,3,none,0,NULL,NULL,910,anytime,3,6,everyone,3900,3900,null,-1,0,0,0,0,-1,normal,null,normal
39008,4,526,20,3300,1,1,1,1,1,3,none,0,NULL,NULL,910,anytime,3,6,everyone,3900,3900,null,-1,0,0,0,0,-1,strategy,null,normal
39008,5,526,25,4200,1,1,1,1,1,3,polygon,1,NULL,NULL,910,anytime,3,6,everyone,3900,3900,null,-1,0,0,0,0,-1,strategy,null,normal
39009,1,1298,5,384,1,1,1,1,1,3,none,0,NULL,NULL,910,anytime,3,6,everyone,3939,3939,null,-1,0,0,0,0,-1,normal,null,normal
