character_id,min_hp,min_attack,min_defense,max_hp,max_attack,max_defense,base_reward_bits,base_reward_exp,skip,level_test
8048,4250,278,0,172550,11305,0,340,0,0,NULL
8049,3250,259,0,131950,10498,0,340,0,0,NULL
8050,4250,278,0,172550,11305,0,340,0,0,NULL
8051,4250,278,0,172550,11305,0,340,0,0,NULL
8052,3250,259,0,131950,10498,0,340,0,0,NULL
8053,3995,276,0,162197,11192,0,400,0,0,NULL
8054,3995,276,0,162197,11192,0,400,0,0,NULL
8055,3250,259,0,131950,10498,0,340,0,0,NULL
8056,4250,278,0,172550,11305,0,340,0,0,NULL
8057,3315,248,0,134589,10086,0,340,0,0,NULL
8058,4335,268,0,176001,10862,0,340,0,0,NULL
8059,3116,246,0,126514,9985,0,400,0,0,NULL
8060,4075,265,0,165441,10754,0,400,0,0,NULL
8061,3060,239,0,124236,9698,0,340,0,0,NULL
8062,3315,248,0,134589,10086,0,340,0,0,NULL
8063,3995,265,0,162197,10754,0,400,0,0,NULL
8064,3995,265,0,162197,10754,0,400,0,0,NULL
8065,3000,239,0,121800,9698,0,340,0,0,NULL
8066,3250,248,0,131950,10086,0,340,0,0,NULL
8067,3000,239,0,121800,9698,0,340,0,0,NULL
8068,3250,248,0,131950,10086,0,340,0,0,NULL
8069,3185,256,0,129311,10395,0,340,0,0,NULL
8070,4165,276,0,169099,11195,0,340,0,0,NULL
8071,2940,246,0,119364,9995,0,340,0,0,NULL
8072,3185,256,0,129311,10395,0,340,0,0,NULL
8073,4165,276,0,169099,11195,0,340,0,0,NULL
8074,4250,268,0,172550,10862,0,340,0,0,NULL
8077,4250,268,0,172550,10862,0,340,0,0,NULL
8078,4250,268,0,172550,10862,0,340,0,0,NULL
8079,4250,278,0,172550,11305,0,340,0,0,NULL
8080,4250,278,0,172550,11305,0,340,0,0,NULL
8081,4335,268,0,176001,10862,0,340,0,0,NULL
8082,4335,268,0,176001,10862,0,340,0,0,NULL
8083,4165,276,0,169099,11195,0,340,0,0,NULL
8084,4165,276,0,169099,11195,0,340,0,0,NULL
8085,4335,268,0,176001,10862,0,340,0,0,NULL
8086,4165,276,0,169099,11195,0,340,0,0,NULL
8087,4250,278,0,172550,11305,0,340,0,0,NULL
8088,4250,278,0,172550,11305,0,340,0,0,NULL
8089,4335,268,0,176001,10862,0,340,0,0,NULL
8090,4335,268,0,176001,10862,0,340,0,0,NULL
8095,100,1000,0,100,1000,0,998876,0,0,NULL
8096,100,1000,0,100,1000,0,998876,0,0,NULL
8097,100,1000,0,100,1000,0,998876,0,0,NULL
8098,100,1000,0,100,1000,0,998876,0,0,NULL
8099,4162,273,0,168961,11079,0,680,0,0,NULL
8100,4162,273,0,168961,11079,0,680,0,0,NULL
8101,3998,374,0,162335,15187,0,680,0,0,NULL
8102,3998,374,0,162335,15187,0,680,0,0,NULL
8103,3672,256,0,149083,10378,0,680,0,0,NULL
8104,3672,256,0,149083,10378,0,680,0,0,NULL
8105,6034,232,0,244993,9417,0,680,0,0,NULL
8106,6034,232,0,244993,9417,0,680,0,0,NULL
8111,4080,273,0,165648,11079,0,680,0,0,NULL
8112,4080,273,0,165648,11079,0,680,0,0,NULL
8113,4165,367,0,169099,14889,0,400,0,0,NULL
8114,4165,367,0,169099,14889,0,400,0,0,NULL
8115,3995,352,0,162197,14302,0,400,0,0,NULL
8116,3995,352,0,162197,14302,0,400,0,0,NULL
8117,3988,230,0,161921,9320,0,540,0,0,NULL
8118,3988,230,0,161921,9320,0,540,0,0,NULL
8119,4985,391,0,202401,15891,0,540,0,0,NULL
8120,4985,391,0,202401,15891,0,540,0,0,NULL
8121,3915,363,0,158953,14740,0,400,0,0,NULL
8122,3915,363,0,158953,14740,0,400,0,0,NULL
8127,3902,241,0,158401,9776,0,400,0,0,NULL
8128,4162,273,0,168961,11079,0,680,0,0,NULL
8129,3825,241,0,155295,9776,0,400,0,0,NULL
8130,4080,284,0,165648,11532,0,680,0,0,NULL
8131,3196,207,0,129758,8388,0,400,0,0,NULL
8132,3995,367,0,162197,14886,0,400,0,0,NULL
8133,3196,207,0,129758,8388,0,400,0,0,NULL
8134,3995,276,0,162197,11192,0,400,0,0,NULL
8135,3998,374,0,162335,15187,0,680,0,0,NULL
8136,3998,374,0,162335,15187,0,680,0,0,NULL
8137,4075,265,0,165441,10754,0,400,0,0,NULL
8138,3995,367,0,162197,14886,0,400,0,0,NULL
9001,3995,367,0,162197,14886,0,400,0,0,NULL
9002,3995,367,0,162197,14886,0,400,0,0,NULL
9003,3988,230,0,161921,9320,0,540,0,0,NULL
9004,3988,230,0,161921,9320,0,540,0,0,NULL
9005,6163,227,0,250198,9233,0,400,0,0,NULL
9006,6163,227,0,250198,9233,0,400,0,0,NULL
9007,3825,251,0,155295,10175,0,400,0,0,NULL
9008,3825,251,0,155295,10175,0,400,0,0,NULL
10101,4250,268,0,172550,10862,0,340,0,0,NULL
10102,3000,331,0,121800,13425,0,400,0,0,NULL
10103,3250,344,0,131950,13962,0,400,0,0,NULL
