gacha_element_id,gacha_pattern,draw_time,draw_count,use_item,draw_cost,select_table_no,bonus_table_no,settle_table_no,settle_count,unsettle_rarity,memo,campaign_image
565,10,21,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,22,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,23,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,24,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,25,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,26,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,27,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,28,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,29,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,30,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,31,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,32,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,33,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,34,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,35,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,36,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,37,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,38,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,39,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,40,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,41,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,42,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,43,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,44,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,45,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,46,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,47,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,48,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,49,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,50,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,51,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,52,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,53,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,54,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,55,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,56,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,57,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
565,10,58,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,59,10,polygon,50,565100,null,null,0,null,null,tit_10ren.png
565,10,60,10,polygon,50,565100,null,565105,1,null,null,tips_565.png
566,1,0,1,polygon,5,566010,null,null,0,null,null,null
566,10,0,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,1,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,2,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,3,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,4,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,5,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,6,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,7,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,8,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,9,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,10,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,11,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,12,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,13,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,14,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,15,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,16,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,17,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,18,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,19,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,20,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,21,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,22,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,23,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,24,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,25,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,26,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,27,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,28,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,29,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,30,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,31,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,32,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,33,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,34,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,35,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,36,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,37,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,38,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,39,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,40,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,41,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,42,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,43,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,44,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,45,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
566,10,46,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,47,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,48,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,49,10,polygon,50,566100,null,566100,1,null,null,tips_r5_1.png
566,10,50,10,polygon,50,566100,566105,566100,1,null,null,170214_fefes03_tips05.png
567,1,0,1,polygon,5,567010,null,null,0,null,null,null
567,10,0,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,1,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,2,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,3,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,4,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,5,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,6,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,7,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,8,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,9,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,10,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,11,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,12,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,13,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,14,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,15,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,16,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,17,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,18,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,19,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,20,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,21,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,22,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,23,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,24,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,25,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,26,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,27,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,28,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,29,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,30,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,31,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,32,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,33,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,34,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,35,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,36,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,37,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,38,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,39,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,40,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,41,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,42,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,43,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,44,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,45,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
567,10,46,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,47,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,48,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,49,10,polygon,50,567100,null,567100,1,null,null,tips_r5_1.png
567,10,50,10,polygon,50,567100,567105,567100,1,null,null,170214_fefes03_tips05.png
568,1,0,1,polygon,5,568010,null,null,0,null,null,null
568,10,0,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,1,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,2,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,3,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,4,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,5,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,6,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,7,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,8,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,9,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,10,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,11,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,12,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,13,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,14,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,15,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,16,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,17,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,18,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,19,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,20,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,21,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,22,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,23,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,24,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,25,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,26,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,27,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,28,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,29,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,30,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,31,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,32,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,33,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,34,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,35,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,36,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,37,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,38,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,39,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,40,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,41,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,42,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,43,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,44,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,45,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
568,10,46,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,47,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,48,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,49,10,polygon,50,568100,null,568100,1,null,null,tips_r5_1.png
568,10,50,10,polygon,50,568100,568105,568100,1,null,null,170214_fefes03_tips05.png
569,10,0,10,polygon,50,569100,null,null,0,null,null,tit_10ren.png
569,10,1,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,2,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,3,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,4,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,5,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,6,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,7,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,8,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,9,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,10,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,11,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,12,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,13,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,14,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,15,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,16,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,17,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,18,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,19,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,20,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,21,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,22,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,23,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,24,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,25,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,26,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,27,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
569,10,28,4,polygon,20,569100,null,null,0,null,null,tips_569_01.png
569,10,29,6,polygon,30,569100,null,null,0,null,null,tips_569_02.png
569,10,30,10,polygon,50,569100,null,569103,1,null,null,tips_569_03.png
570,10,0,10,polygon,50,570100,null,null,0,null,null,tit_10ren.png
570,10,1,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,2,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,3,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,4,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,5,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,6,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,7,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,8,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,9,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,10,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,11,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,12,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,13,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,14,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,15,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,16,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,17,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,18,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,19,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,20,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,21,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,22,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,23,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,24,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,25,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,26,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,27,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
570,10,28,4,polygon,20,570100,null,null,0,null,null,tips_569_01.png
570,10,29,6,polygon,30,570100,null,null,0,null,null,tips_569_02.png
570,10,30,10,polygon,50,570100,null,570103,1,null,null,tips_570_03.png
571,10,0,10,polygon,50,571100,null,null,0,null,null,tit_10ren.png
571,10,1,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,2,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,3,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,4,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,5,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,6,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,7,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,8,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,9,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,10,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,11,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,12,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,13,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,14,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,15,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,16,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,17,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,18,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,19,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,20,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,21,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,22,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,23,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,24,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,25,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,26,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,27,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
571,10,28,4,polygon,20,571100,null,null,0,null,null,tips_569_01.png
571,10,29,6,polygon,30,571100,null,null,0,null,null,tips_569_02.png
571,10,30,10,polygon,50,571100,null,571103,1,null,null,tips_571_03.png
572,10,0,10,polygon,50,572100,null,null,0,null,null,tips_572_100.png
572,10,1,1,polygon,1,572101,null,null,0,null,null,tit_stepup188_01.png
572,10,2,3,polygon,9,572101,null,null,0,null,null,tit_stepup188_02.png
572,10,3,10,polygon,35,572103,572103,null,0,null,null,tips_572_103.png
572,10,4,10,polygon,50,572104,null,572104,1,null,null,tips_572_104.png
572,10,5,10,polygon,50,572105,572105,null,0,null,null,tips_572_105.png
572,10,6,10,polygon,50,572106,572106,null,0,null,null,tips_572_106.png
572,10,7,10,polygon,50,572100,null,null,0,null,null,tips_572_107.png
573,1,0,1,polygon,5,573010,null,null,0,null,null,null
573,10,0,10,polygon,50,573100,null,null,0,null,null,tit_10ren.png
573,10,1,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,2,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,3,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,4,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,5,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,6,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,7,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,8,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,9,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,10,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,11,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,12,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,13,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,14,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,15,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,16,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,17,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,18,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,19,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,20,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,21,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,22,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,23,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,24,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,25,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,26,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,27,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
573,10,28,10,polygon,30,573100,null,null,0,null,null,tips_573_01.png
573,10,29,10,polygon,40,573100,null,null,0,null,null,tips_573_02.png
573,10,30,10,polygon,50,573100,null,573103,1,null,null,tips_573_03.png
574,1,0,1,polygon,5,574010,null,null,0,null,null,null
574,10,0,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,1,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,2,10,polygon,50,574100,null,574102,1,null,null,tips_574_02.png
574,10,3,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,4,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,5,10,polygon,50,574100,null,574102,1,null,null,tips_574_02.png
574,10,6,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,7,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,8,10,polygon,50,574100,null,574102,1,null,null,tips_574_02.png
574,10,9,10,polygon,50,574100,null,574100,1,null,null,tips_r5_1.png
574,10,10,10,polygon,50,574100,null,574110,1,null,null,tips_574_10.png
575,10,1,1,polygon,1,575101,null,null,0,null,null,tit_stepup188_01.png
575,10,2,3,polygon,9,575101,null,null,0,null,null,tit_stepup188_02.png
575,10,3,10,polygon,35,575103,575103,null,0,null,null,tips_575_03.png
575,10,4,10,polygon,50,575104,575104,null,0,null,null,tips_575_04.png
575,10,5,10,polygon,50,575105,575105,null,0,null,null,tips_575_05.png
575,10,6,10,polygon,50,575100,null,null,0,null,null,tips_575_06.png
575,10,0,10,polygon,50,575100,null,null,0,null,null,tips_575_00.png
576,10,1,1,polygon,1,576101,null,null,0,null,null,tit_stepup188_01.png
576,10,2,3,polygon,9,576101,null,null,0,null,null,tit_stepup188_02.png
576,10,3,10,polygon,35,576103,576103,null,0,null,null,tips_576_03.png
576,10,4,10,polygon,50,576104,576104,null,0,null,null,tips_576_04.png
576,10,5,10,polygon,50,576105,576105,null,0,null,null,tips_576_05.png
576,10,6,10,polygon,50,576100,null,null,0,null,null,tips_576_06.png
576,10,0,10,polygon,50,576100,null,null,0,null,null,tips_576_00.png
577,1,0,1,polygon,5,577010,null,null,0,null,null,null
577,10,0,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,1,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,2,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,3,10,polygon,50,577100,577103,577100,1,null,null,tips_577_03.png
577,10,4,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,5,10,polygon,50,577100,null,577102,1,null,null,tips_574_02.png
577,10,6,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,7,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,8,10,polygon,50,577100,577103,577100,1,null,null,tips_577_03.png
577,10,9,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,10,10,polygon,50,577100,null,577102,1,null,null,tips_574_02.png
577,10,11,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,12,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,13,10,polygon,50,577100,577103,577100,1,null,null,tips_577_03.png
577,10,14,10,polygon,50,577100,null,577100,1,null,null,tips_r5_1.png
577,10,15,10,polygon,50,577100,null,577102,1,null,null,tips_574_02.png
